predictor,direction,model,condition,calibration,bin_index,lower_exclusive,upper_inclusive,n,fraction,mean_confidence,accuracy,absolute_gap
seed_2025,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,5,0.4,0.5,30,0.048859934853420196,0.45122164897349654,0.26666666666666666,0.18455498230682987
seed_2025,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,6,0.5,0.6,79,0.12866449511400652,0.5554484951381552,0.6075949367088608,0.05214644157070558
seed_2025,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,7,0.6,0.7,97,0.15798045602605862,0.6528743600412518,0.6804123711340206,0.027538011092768877
seed_2025,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,8,0.7,0.8,66,0.10749185667752444,0.7436386772777531,0.8787878787878788,0.13514920151012566
seed_2025,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,9,0.8,0.9,32,0.05211726384364821,0.844501247405057,0.90625,0.061748752594942946
seed_2025,suffix_1_to_2,spectral_only,spatial_shuffle,temperature_scaled,10,0.9,1.0,7,0.011400651465798045,0.9274972095357114,0.8571428571428571,0.07035435239285426
seed_2025,suffix_2_to_1,fusion_net,full,raw,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,full,raw,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,full,raw,3,0.2,0.3,138,0.2123076923076923,0.2735213357486048,0.2826086956521739,0.00908735990356907
seed_2025,suffix_2_to_1,fusion_net,full,raw,4,0.3,0.4,242,0.3723076923076923,0.346013607879627,0.26859504132231404,0.07741856655731294
seed_2025,suffix_2_to_1,fusion_net,full,raw,5,0.4,0.5,88,0.13538461538461538,0.44422019508452254,0.5568181818181818,0.11259798673365923
seed_2025,suffix_2_to_1,fusion_net,full,raw,6,0.5,0.6,46,0.07076923076923076,0.5531902334314027,0.6521739130434783,0.09898367961207555
seed_2025,suffix_2_to_1,fusion_net,full,raw,7,0.6,0.7,51,0.07846153846153846,0.6473099141799507,0.7450980392156863,0.09778812503573564
seed_2025,suffix_2_to_1,fusion_net,full,raw,8,0.7,0.8,52,0.08,0.7513764252502066,0.8269230769230769,0.07554665167287022
seed_2025,suffix_2_to_1,fusion_net,full,raw,9,0.8,0.9,29,0.04461538461538461,0.8332808493766864,0.8620689655172413,0.028788116140554876
seed_2025,suffix_2_to_1,fusion_net,full,raw,10,0.9,1.0,4,0.006153846153846154,0.9105082231590462,0.75,0.16050822315904623
seed_2025,suffix_2_to_1,fusion_net,full,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,full,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,full,temperature_scaled,3,0.2,0.3,111,0.17076923076923076,0.2740330989698727,0.2972972972972973,0.0232641983274246
seed_2025,suffix_2_to_1,fusion_net,full,temperature_scaled,4,0.3,0.4,248,0.38153846153846155,0.34732823628588755,0.2661290322580645,0.08119920402782305
seed_2025,suffix_2_to_1,fusion_net,full,temperature_scaled,5,0.4,0.5,99,0.1523076923076923,0.4444483547247112,0.47474747474747475,0.030299120022763526
seed_2025,suffix_2_to_1,fusion_net,full,temperature_scaled,6,0.5,0.6,47,0.07230769230769231,0.5489921615545965,0.6808510638297872,0.1318589022751907
seed_2025,suffix_2_to_1,fusion_net,full,temperature_scaled,7,0.6,0.7,50,0.07692307692307693,0.6510757267822099,0.68,0.02892427321779012
seed_2025,suffix_2_to_1,fusion_net,full,temperature_scaled,8,0.7,0.8,50,0.07692307692307693,0.750345678792975,0.84,0.08965432120702499
seed_2025,suffix_2_to_1,fusion_net,full,temperature_scaled,9,0.8,0.9,40,0.06153846153846154,0.8386177429119005,0.85,0.011382257088099479
seed_2025,suffix_2_to_1,fusion_net,full,temperature_scaled,10,0.9,1.0,5,0.007692307692307693,0.9211704382442345,0.8,0.12117043824423446
seed_2025,suffix_2_to_1,fusion_net,mask_only,raw,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,mask_only,raw,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,mask_only,raw,3,0.2,0.3,8,0.012307692307692308,0.2768272271474269,0.25,0.026827227147426913
seed_2025,suffix_2_to_1,fusion_net,mask_only,raw,4,0.3,0.4,195,0.3,0.36774673825847826,0.13846153846153847,0.2292851997969398
seed_2025,suffix_2_to_1,fusion_net,mask_only,raw,5,0.4,0.5,286,0.44,0.45002896736988585,0.12937062937062938,0.32065833799925647
seed_2025,suffix_2_to_1,fusion_net,mask_only,raw,6,0.5,0.6,129,0.19846153846153847,0.5421014787921938,0.18604651162790697,0.35605496716428686
seed_2025,suffix_2_to_1,fusion_net,mask_only,raw,7,0.6,0.7,31,0.047692307692307694,0.6148554055296259,0.3870967741935484,0.22775863133607754
seed_2025,suffix_2_to_1,fusion_net,mask_only,raw,8,0.7,0.8,1,0.0015384615384615385,0.7413525646150817,0.0,0.7413525646150817
seed_2025,suffix_2_to_1,fusion_net,mask_only,raw,9,0.8,0.9,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,mask_only,raw,10,0.9,1.0,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,3,0.2,0.3,6,0.009230769230769232,0.27689367397530423,0.3333333333333333,0.05643965935802908
seed_2025,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,4,0.3,0.4,150,0.23076923076923078,0.36929733229416345,0.16666666666666666,0.2026306656274968
seed_2025,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,5,0.4,0.5,271,0.4169230769230769,0.44629469125860044,0.11439114391143912,0.3319035473471613
seed_2025,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,6,0.5,0.6,163,0.25076923076923074,0.5361120216898146,0.1656441717791411,0.37046784991067355
seed_2025,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,7,0.6,0.7,59,0.09076923076923077,0.6285004257105795,0.288135593220339,0.3403648324902405
seed_2025,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,8,0.7,0.8,1,0.0015384615384615385,0.7613655736207894,0.0,0.7613655736207894
seed_2025,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,mask_only,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,raw,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,raw,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,raw,3,0.2,0.3,40,0.06153846153846154,0.27461117136137536,0.25,0.02461117136137536
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,raw,4,0.3,0.4,180,0.27692307692307694,0.35730249256863117,0.18333333333333332,0.17396915923529785
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,raw,5,0.4,0.5,256,0.39384615384615385,0.4502654209762397,0.2265625,0.22370292097623973
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,raw,6,0.5,0.6,96,0.1476923076923077,0.5387448877315162,0.17708333333333334,0.3616615543981828
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,raw,7,0.6,0.7,44,0.06769230769230769,0.6399438026626253,0.4090909090909091,0.23085289357171618
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,raw,8,0.7,0.8,23,0.03538461538461538,0.757941497152582,0.6086956521739131,0.14924584497866888
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,raw,9,0.8,0.9,11,0.016923076923076923,0.8511930930240678,0.9090909090909091,0.0578978160668413
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,raw,10,0.9,1.0,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,3,0.2,0.3,33,0.05076923076923077,0.27609093188925854,0.30303030303030304,0.0269393711410445
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,4,0.3,0.4,153,0.2353846153846154,0.3566795011784146,0.1503267973856209,0.20635270379279372
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,5,0.4,0.5,243,0.37384615384615383,0.44982699003809556,0.24279835390946503,0.20702863612863054
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,6,0.5,0.6,130,0.2,0.5375609911264991,0.18461538461538463,0.3529456065111145
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,7,0.6,0.7,47,0.07230769230769231,0.6402572105614492,0.2978723404255319,0.34238487013591734
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,8,0.7,0.8,27,0.04153846153846154,0.7475986415587296,0.6296296296296297,0.11796901192909992
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,9,0.8,0.9,15,0.023076923076923078,0.8413728597880585,0.7333333333333333,0.10803952645472525
seed_2025,suffix_2_to_1,fusion_net,mean_broadcast,temperature_scaled,10,0.9,1.0,2,0.003076923076923077,0.9106787270995926,1.0,0.08932127290040737
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,raw,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,raw,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,raw,3,0.2,0.3,44,0.06769230769230769,0.2738497690722052,0.22727272727272727,0.04657704179947794
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,raw,4,0.3,0.4,190,0.2923076923076923,0.3548519448860945,0.19473684210526315,0.16011510278083135
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,raw,5,0.4,0.5,248,0.38153846153846155,0.4493598577467653,0.23387096774193547,0.21548889000482982
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,raw,6,0.5,0.6,98,0.15076923076923077,0.5381497076754596,0.20408163265306123,0.3340680750223983
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,raw,7,0.6,0.7,41,0.06307692307692307,0.6418476595563605,0.3902439024390244,0.25160375711733607
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,raw,8,0.7,0.8,15,0.023076923076923078,0.7417981532306472,0.5333333333333333,0.2084648198973139
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,raw,9,0.8,0.9,14,0.021538461538461538,0.838442864317077,0.8571428571428571,0.018699992825780054
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,raw,10,0.9,1.0,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,3,0.2,0.3,36,0.055384615384615386,0.2749971294685634,0.2222222222222222,0.05277490724634121
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,4,0.3,0.4,175,0.2692307692307692,0.3576804239591237,0.2,0.15768042395912368
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,5,0.4,0.5,233,0.35846153846153844,0.452874617338451,0.24892703862660945,0.20394757871184158
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,6,0.5,0.6,125,0.19230769230769232,0.5405721532894255,0.184,0.35657215328942554
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,7,0.6,0.7,48,0.07384615384615385,0.6503747522011208,0.2916666666666667,0.35870808553445416
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,8,0.7,0.8,17,0.026153846153846153,0.7467626809872558,0.6470588235294118,0.09970385745784405
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,9,0.8,0.9,13,0.02,0.8399135235452347,0.6923076923076923,0.14760583123754245
seed_2025,suffix_2_to_1,fusion_net,spatial_shuffle,temperature_scaled,10,0.9,1.0,3,0.004615384615384616,0.9059851836565628,1.0,0.09401481634343722
seed_2025,suffix_2_to_1,snv_lr,full,raw,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,full,raw,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,full,raw,3,0.2,0.3,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,full,raw,4,0.3,0.4,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,full,raw,5,0.4,0.5,11,0.016923076923076923,0.4540531392175295,0.45454545454545453,0.0004923153279250414
seed_2025,suffix_2_to_1,snv_lr,full,raw,6,0.5,0.6,32,0.04923076923076923,0.5504082324571177,0.4375,0.11290823245711767
seed_2025,suffix_2_to_1,snv_lr,full,raw,7,0.6,0.7,30,0.046153846153846156,0.6518883110178859,0.6666666666666666,0.014778355648780717
seed_2025,suffix_2_to_1,snv_lr,full,raw,8,0.7,0.8,30,0.046153846153846156,0.76341370607556,0.7333333333333333,0.030080372742226746
seed_2025,suffix_2_to_1,snv_lr,full,raw,9,0.8,0.9,55,0.08461538461538462,0.8530404798860587,0.6909090909090909,0.16213138897696777
seed_2025,suffix_2_to_1,snv_lr,full,raw,10,0.9,1.0,492,0.7569230769230769,0.9842036590789522,0.9532520325203252,0.030951626558627043
seed_2025,suffix_2_to_1,snv_lr,full,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,full,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,full,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,full,temperature_scaled,4,0.3,0.4,10,0.015384615384615385,0.3700331122807968,0.4,0.029966887719203195
seed_2025,suffix_2_to_1,snv_lr,full,temperature_scaled,5,0.4,0.5,40,0.06153846153846154,0.45413757536204064,0.525,0.07086242463795939
seed_2025,suffix_2_to_1,snv_lr,full,temperature_scaled,6,0.5,0.6,45,0.06923076923076923,0.5554146240004357,0.6,0.04458537599956425
seed_2025,suffix_2_to_1,snv_lr,full,temperature_scaled,7,0.6,0.7,57,0.0876923076923077,0.6546792684865,0.7192982456140351,0.06461897712753506
seed_2025,suffix_2_to_1,snv_lr,full,temperature_scaled,8,0.7,0.8,74,0.11384615384615385,0.7499024719736213,0.8243243243243243,0.07442185235070309
seed_2025,suffix_2_to_1,snv_lr,full,temperature_scaled,9,0.8,0.9,103,0.15846153846153846,0.8561592228282904,0.970873786407767,0.11471456357947662
seed_2025,suffix_2_to_1,snv_lr,full,temperature_scaled,10,0.9,1.0,321,0.4938461538461538,0.961008351120546,0.9781931464174455,0.017184795296899535
seed_2025,suffix_2_to_1,snv_lr,mask_only,raw,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,raw,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,raw,3,0.2,0.3,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,raw,4,0.3,0.4,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,raw,5,0.4,0.5,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,raw,6,0.5,0.6,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,raw,7,0.6,0.7,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,raw,8,0.7,0.8,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,raw,9,0.8,0.9,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,raw,10,0.9,1.0,650,1.0,1.0,0.13846153846153847,0.8615384615384616
seed_2025,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,4,0.3,0.4,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,5,0.4,0.5,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,6,0.5,0.6,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,7,0.6,0.7,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,8,0.7,0.8,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mask_only,temperature_scaled,10,0.9,1.0,650,1.0,1.0,0.13846153846153847,0.8615384615384616
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,raw,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,raw,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,raw,3,0.2,0.3,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,raw,4,0.3,0.4,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,raw,5,0.4,0.5,11,0.016923076923076923,0.4540531392175295,0.45454545454545453,0.0004923153279250414
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,raw,6,0.5,0.6,32,0.04923076923076923,0.5504082324571177,0.4375,0.11290823245711767
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,raw,7,0.6,0.7,30,0.046153846153846156,0.6518883110178859,0.6666666666666666,0.014778355648780717
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,raw,8,0.7,0.8,30,0.046153846153846156,0.76341370607556,0.7333333333333333,0.030080372742226746
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,raw,9,0.8,0.9,55,0.08461538461538462,0.8530404798860587,0.6909090909090909,0.16213138897696777
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,raw,10,0.9,1.0,492,0.7569230769230769,0.9842036590789522,0.9532520325203252,0.030951626558627043
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,4,0.3,0.4,10,0.015384615384615385,0.3700331122807968,0.4,0.029966887719203195
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,5,0.4,0.5,40,0.06153846153846154,0.45413757536204064,0.525,0.07086242463795939
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,6,0.5,0.6,45,0.06923076923076923,0.5554146240004357,0.6,0.04458537599956425
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,7,0.6,0.7,57,0.0876923076923077,0.6546792684865,0.7192982456140351,0.06461897712753506
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,8,0.7,0.8,74,0.11384615384615385,0.7499024719736213,0.8243243243243243,0.07442185235070309
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,9,0.8,0.9,103,0.15846153846153846,0.8561592228282904,0.970873786407767,0.11471456357947662
seed_2025,suffix_2_to_1,snv_lr,mean_broadcast,temperature_scaled,10,0.9,1.0,321,0.4938461538461538,0.961008351120546,0.9781931464174455,0.017184795296899535
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,raw,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,raw,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,raw,3,0.2,0.3,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,raw,4,0.3,0.4,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,raw,5,0.4,0.5,11,0.016923076923076923,0.4540531392175295,0.45454545454545453,0.0004923153279250414
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,raw,6,0.5,0.6,32,0.04923076923076923,0.5504082324571177,0.4375,0.11290823245711767
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,raw,7,0.6,0.7,30,0.046153846153846156,0.6518883110178859,0.6666666666666666,0.014778355648780717
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,raw,8,0.7,0.8,30,0.046153846153846156,0.76341370607556,0.7333333333333333,0.030080372742226746
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,raw,9,0.8,0.9,55,0.08461538461538462,0.8530404798860587,0.6909090909090909,0.16213138897696777
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,raw,10,0.9,1.0,492,0.7569230769230769,0.9842036590789522,0.9532520325203252,0.030951626558627043
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,4,0.3,0.4,10,0.015384615384615385,0.3700331122807968,0.4,0.029966887719203195
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,5,0.4,0.5,40,0.06153846153846154,0.45413757536204064,0.525,0.07086242463795939
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,6,0.5,0.6,45,0.06923076923076923,0.5554146240004357,0.6,0.04458537599956425
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,7,0.6,0.7,57,0.0876923076923077,0.6546792684865,0.7192982456140351,0.06461897712753506
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,8,0.7,0.8,74,0.11384615384615385,0.7499024719736213,0.8243243243243243,0.07442185235070309
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,9,0.8,0.9,103,0.15846153846153846,0.8561592228282904,0.970873786407767,0.11471456357947662
seed_2025,suffix_2_to_1,snv_lr,spatial_shuffle,temperature_scaled,10,0.9,1.0,321,0.4938461538461538,0.961008351120546,0.9781931464174455,0.017184795296899535
seed_2025,suffix_2_to_1,spectral_only,full,raw,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,spectral_only,full,raw,2,0.1,0.2,243,0.37384615384615383,0.18348987891176013,0.205761316872428,0.022271437960667856
seed_2025,suffix_2_to_1,spectral_only,full,raw,3,0.2,0.3,168,0.25846153846153846,0.23741942849497852,0.34523809523809523,0.10781866674311671
seed_2025,suffix_2_to_1,spectral_only,full,raw,4,0.3,0.4,134,0.20615384615384616,0.34486341557348404,0.417910447761194,0.07304703218770997
seed_2025,suffix_2_to_1,spectral_only,full,raw,5,0.4,0.5,33,0.05076923076923077,0.44350890769756607,0.6363636363636364,0.19285472866607029
seed_2025,suffix_2_to_1,spectral_only,full,raw,6,0.5,0.6,34,0.052307692307692305,0.5553948942631246,0.6176470588235294,0.06225216456040483
seed_2025,suffix_2_to_1,spectral_only,full,raw,7,0.6,0.7,37,0.05692307692307692,0.6422300524703924,0.7027027027027027,0.0604726502323103
seed_2025,suffix_2_to_1,spectral_only,full,raw,8,0.7,0.8,1,0.0015384615384615385,0.7003347128050904,1.0,0.2996652871949096
seed_2025,suffix_2_to_1,spectral_only,full,raw,9,0.8,0.9,0,0.0,,,
seed_2025,suffix_2_to_1,spectral_only,full,raw,10,0.9,1.0,0,0.0,,,
seed_2025,suffix_2_to_1,spectral_only,full,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_2025,suffix_2_to_1,spectral_only,full,temperature_scaled,2,0.1,0.2,39,0.06,0.19740044875281976,0.2564102564102564,0.05900980765743663
seed_2025,suffix_2_to_1,spectral_only,full,temperature_scaled,3,0.2,0.3,262,0.40307692307692305,0.23350953354198015,0.21374045801526717,0.019769075526712976
